OrderID,Date,WarehouseID,ProductID,Quantity
O03675,1/18/2025,W10,P068,2
O03676,2/9/2025,W03,P062,16
O03677,9/2/2025,W02,P031,9
O03678,9/29/2025,W02,P052,20
O03679,7/23/2025,W09,P035,13
O03680,12/2/2025,W09,P071,9
O03681,7/10/2025,W05,P037,15
O03682,4/23/2025,W08,P094,13
O03683,9/27/2025,W10,P080,13
O03684,12/19/2025,W10,P041,15
O03685,11/8/2025,W03,P049,17
O03686,1/22/2025,W01,P061,13
O03687,11/27/2025,W07,P060,12
O03688,12/18/2025,W03,P033,13
O03689,2/4/2025,W03,P050,11
O03690,3/17/2025,W01,P007,2
O03691,12/15/2025,W03,P035,14
O03692,12/31/2025,W03,P092,18
O03693,7/6/2025,W10,P095,6
O03694,6/2/2025,W06,P007,2
O03695,6/2/2025,W03,P011,14
O03696,1/22/2025,W05,P046,4
O03697,9/8/2025,W10,P027,10
O03698,8/22/2025,W07,P049,1
O03699,7/1/2025,W05,P088,11
O03700,4/30/2025,W10,P055,16
O03701,1/12/2025,W04,P012,18
O03702,12/9/2025,W04,P096,16
O03703,2/7/2025,W03,P068,2
O03704,9/6/2025,W04,P008,6
O03705,1/1/2025,W05,P072,2
O03706,4/20/2025,W07,P013,15
O03707,9/19/2025,W01,P052,13
O03708,7/26/2025,W07,P088,8
O03709,3/6/2025,W08,P005,3
O03710,9/29/2025,W05,P008,5
O03711,11/17/2025,W07,P092,1
O03712,5/23/2025,W01,P028,7
O03713,3/10/2025,W06,P037,10
O03714,11/30/2025,W02,P087,4
O03715,5/17/2025,W03,P008,2
O03716,9/5/2025,W01,P002,13
O03717,12/13/2025,W09,P058,5
O03718,5/25/2025,W08,P012,11
O03719,3/8/2025,W05,P012,18
O03720,4/14/2025,W05,P049,9
O03721,1/7/2025,W08,P072,14
O03722,12/3/2025,W05,P037,9
O03723,8/29/2025,W09,P042,16
O03724,10/25/2025,W01,P070,2
O03725,9/15/2025,W07,P074,14
O03726,7/17/2025,W07,P049,16
O03727,1/2/2025,W04,P064,5
O03728,10/28/2025,W02,P061,15
O03729,11/19/2025,W09,P021,11
O03730,12/28/2025,W04,P015,11
O03731,5/7/2025,W03,P085,5
O03732,11/14/2025,W07,P021,4
O03733,2/5/2025,W08,P010,3
O03734,6/21/2025,W05,P068,8
O03735,10/9/2025,W02,P100,6
O03736,6/3/2025,W02,P097,20
O03737,2/3/2025,W01,P100,2
O03738,5/15/2025,W02,P044,6
O03739,6/15/2025,W07,P004,15
O03740,12/12/2025,W04,P054,12
O03741,3/26/2025,W04,P008,1
O03742,9/20/2025,W02,P011,11
O03743,9/7/2025,W08,P092,18
O03744,4/10/2025,W09,P095,17
O03745,5/24/2025,W04,P095,7
O03746,7/22/2025,W04,P048,18
O03747,12/12/2025,W05,P022,13
O03748,9/4/2025,W03,P095,20
O03749,10/10/2025,W06,P088,15
O03750,12/24/2025,W07,P055,17
O03751,9/20/2025,W02,P042,11
O03752,8/29/2025,W03,P051,19
O03753,10/22/2025,W09,P019,8
O03754,10/21/2025,W07,P084,14
O03755,12/5/2025,W03,P026,8
O03756,9/13/2025,W03,P078,2
O03757,4/21/2025,W01,P097,11
O03758,3/28/2025,W03,P006,12
O03759,4/12/2025,W06,P058,19
O03760,6/4/2025,W01,P085,18
O03761,11/22/2025,W09,P030,5
O03762,12/25/2025,W10,P026,17
O03763,4/23/2025,W07,P024,13
O03764,1/17/2025,W07,P059,4
O03765,7/19/2025,W03,P060,9
O03766,9/24/2025,W02,P073,13
O03767,8/2/2025,W02,P047,14
O03768,10/29/2025,W01,P004,15
O03769,10/2/2025,W05,P049,12
O03770,1/26/2025,W10,P088,9
O03771,2/8/2025,W06,P034,4
O03772,4/14/2025,W04,P030,19
O03773,12/22/2025,W02,P078,19
O03774,4/15/2025,W08,P048,18
O03775,12/30/2025,W03,P080,18
O03776,1/21/2025,W06,P080,15
O03777,2/23/2025,W07,P039,16
O03778,9/20/2025,W01,P075,8
O03779,11/25/2025,W02,P077,7
O03780,9/4/2025,W06,P065,14
O03781,12/3/2025,W01,P014,19
O03782,2/14/2025,W09,P039,3
O03783,6/6/2025,W05,P009,18
O03784,4/8/2025,W03,P010,20
O03785,12/31/2025,W02,P014,15
O03786,3/4/2025,W06,P016,16
O03787,10/4/2025,W02,P056,1
O03788,3/20/2025,W09,P081,18
O03789,7/7/2025,W02,P098,20
O03790,12/29/2025,W10,P033,4
O03791,3/9/2025,W09,P078,3
O03792,12/15/2025,W02,P031,1
O03793,8/16/2025,W03,P051,9
O03794,2/17/2025,W03,P007,5
O03795,10/27/2025,W02,P088,2
O03796,1/24/2025,W06,P086,20
O03797,11/23/2025,W06,P089,12
O03798,1/3/2025,W03,P010,19
O03799,3/24/2025,W08,P070,4
O03800,12/8/2025,W02,P082,7
O03801,11/14/2025,W08,P079,11
O03802,4/28/2025,W01,P013,13
O03803,6/13/2025,W04,P048,14
O03804,4/3/2025,W05,P033,2
O03805,9/18/2025,W10,P027,2
O03806,11/1/2025,W04,P039,16
O03807,2/26/2025,W08,P094,16
O03808,1/18/2025,W06,P094,18
O03809,3/30/2025,W07,P049,5
O03810,5/31/2025,W10,P052,7
O03811,12/20/2025,W04,P058,8
O03812,3/16/2025,W08,P058,4
O03813,2/27/2025,W08,P055,2
O03814,8/28/2025,W06,P056,6
O03815,5/1/2025,W03,P031,3
O03816,12/8/2025,W07,P005,17
O03817,12/8/2025,W01,P022,6
O03818,10/3/2025,W07,P002,14
O03819,5/23/2025,W06,P100,14
O03820,3/14/2025,W01,P057,4
O03821,8/17/2025,W10,P025,15
O03822,4/1/2025,W10,P050,17
O03823,1/13/2025,W01,P098,7
O03824,11/10/2025,W09,P030,6
O03825,10/6/2025,W09,P075,6
O03826,5/21/2025,W09,P099,1
O03827,6/26/2025,W06,P066,18
O03828,12/25/2025,W02,P045,15
O03829,6/17/2025,W03,P027,11
O03830,2/12/2025,W07,P018,5
O03831,3/2/2025,W09,P014,20
O03832,6/18/2025,W02,P012,20
O03833,10/1/2025,W09,P067,14
O03834,10/31/2025,W10,P046,20
O03835,6/30/2025,W08,P019,8
O03836,8/5/2025,W01,P024,14
O03837,3/26/2025,W01,P045,9
O03838,8/8/2025,W09,P078,4
O03839,3/13/2025,W03,P082,11
O03840,1/7/2025,W03,P030,13
O03841,6/7/2025,W02,P021,9
O03842,2/16/2025,W03,P044,10
O03843,12/15/2025,W04,P012,5
O03844,4/2/2025,W10,P094,5
O03845,2/23/2025,W10,P071,4
O03846,7/23/2025,W01,P082,16
O03847,7/14/2025,W10,P030,2
O03848,4/28/2025,W08,P034,19
O03849,4/2/2025,W04,P034,8
O03850,6/3/2025,W08,P049,15
O03851,12/19/2025,W06,P088,9
O03852,4/13/2025,W10,P022,3
O03853,2/17/2025,W09,P038,18
O03854,1/22/2025,W03,P047,4
O03855,12/27/2025,W02,P021,15
O03856,2/15/2025,W07,P015,2
O03857,12/15/2025,W04,P079,10
O03858,7/17/2025,W05,P081,17
O03859,2/9/2025,W10,P041,4
O03860,3/9/2025,W02,P097,18
O03861,3/23/2025,W08,P012,9
O03862,6/28/2025,W09,P027,16
O03863,4/10/2025,W07,P093,3
O03864,6/22/2025,W03,P096,13
O03865,3/26/2025,W10,P066,12
O03866,7/12/2025,W01,P020,9
O03867,2/5/2025,W09,P013,5
O03868,1/15/2025,W09,P014,13
O03869,6/2/2025,W03,P055,10
O03870,3/26/2025,W01,P004,20
O03871,9/4/2025,W05,P013,10
O03872,5/2/2025,W07,P071,2
O03873,2/24/2025,W03,P081,9
O03874,2/23/2025,W06,P087,3
O03875,9/7/2025,W02,P062,15
O03876,9/11/2025,W03,P034,6
O03877,6/19/2025,W07,P077,1
O03878,5/15/2025,W08,P087,4
O03879,12/11/2025,W09,P094,14
O03880,1/28/2025,W01,P064,13
O03881,3/12/2025,W08,P044,20
O03882,2/9/2025,W07,P031,18
O03883,2/17/2025,W07,P050,8
O03884,4/27/2025,W09,P074,20
O03885,1/26/2025,W08,P051,19
O03886,9/19/2025,W10,P095,17
O03887,3/13/2025,W10,P003,8
O03888,1/29/2025,W01,P029,19
O03889,11/29/2025,W04,P056,7
O03890,3/12/2025,W10,P052,17
O03891,1/30/2025,W07,P035,18
O03892,11/26/2025,W06,P067,5
O03893,9/13/2025,W01,P034,7
O03894,8/27/2025,W04,P038,10
O03895,4/11/2025,W09,P059,12
O03896,10/17/2025,W03,P088,20
O03897,2/17/2025,W07,P028,3
O03898,10/27/2025,W10,P036,10
O03899,5/10/2025,W05,P055,18
O03900,4/25/2025,W06,P044,14
O03901,8/17/2025,W09,P042,12
O03902,7/19/2025,W06,P034,20
O03903,11/13/2025,W01,P047,16
O03904,4/9/2025,W02,P084,9
O03905,1/30/2025,W10,P058,2
O03906,11/1/2025,W01,P096,11
O03907,9/4/2025,W05,P074,1
O03908,3/11/2025,W03,P035,11
O03909,2/28/2025,W03,P059,5
O03910,7/6/2025,W06,P076,8
O03911,5/25/2025,W06,P035,17
O03912,5/22/2025,W08,P096,18
O03913,3/17/2025,W08,P035,10
O03914,5/3/2025,W09,P096,18
O03915,12/22/2025,W10,P080,11
O03916,11/30/2025,W07,P072,11
O03917,11/16/2025,W02,P027,5
O03918,12/8/2025,W10,P099,20
O03919,2/13/2025,W06,P042,11
O03920,4/30/2025,W10,P053,3
O03921,1/18/2025,W03,P019,4
O03922,1/28/2025,W09,P054,1
O03923,6/22/2025,W09,P011,10
O03924,8/31/2025,W08,P052,7
O03925,12/13/2025,W09,P024,11
O03926,4/28/2025,W05,P062,14
O03927,5/29/2025,W09,P042,7
O03928,7/30/2025,W01,P026,14
O03929,12/18/2025,W08,P100,16
O03930,8/21/2025,W10,P043,9
O03931,8/18/2025,W02,P038,4
O03932,5/20/2025,W07,P070,16
O03933,3/10/2025,W03,P039,7
O03934,2/26/2025,W07,P016,8
O03935,10/29/2025,W09,P042,1
O03936,7/28/2025,W06,P062,11
O03937,5/11/2025,W01,P008,20
O03938,8/27/2025,W08,P005,6
O03939,7/1/2025,W09,P095,9
O03940,2/20/2025,W05,P016,10
O03941,9/3/2025,W08,P026,1
O03942,3/14/2025,W04,P032,5
O03943,2/24/2025,W03,P039,6
O03944,10/15/2025,W06,P061,19
O03945,3/28/2025,W09,P092,13
O03946,7/29/2025,W03,P025,13
O03947,11/2/2025,W05,P053,3
O03948,4/26/2025,W02,P084,14
O03949,11/11/2025,W05,P005,16
O03950,12/18/2025,W07,P068,18
O03951,7/13/2025,W10,P002,8
O03952,11/12/2025,W02,P017,7
O03953,11/10/2025,W03,P070,15
O03954,12/12/2025,W07,P041,19
O03955,7/30/2025,W01,P037,14
O03956,2/19/2025,W02,P079,10
O03957,6/23/2025,W03,P027,8
O03958,11/8/2025,W02,P033,9
O03959,10/26/2025,W01,P086,9
O03960,8/30/2025,W05,P083,6
O03961,5/6/2025,W03,P064,11
O03962,12/6/2025,W08,P074,6
O03963,1/4/2025,W10,P037,12
O03964,1/14/2025,W01,P090,9
O03965,6/1/2025,W07,P032,19
O03966,1/4/2025,W06,P003,1
O03967,3/23/2025,W10,P069,3
O03968,6/9/2025,W02,P026,4
O03969,3/5/2025,W04,P089,9
O03970,8/4/2025,W03,P062,19
O03971,4/19/2025,W09,P073,15
O03972,6/16/2025,W03,P069,15
O03973,5/1/2025,W02,P013,2
O03974,2/2/2025,W05,P012,5
O03975,7/6/2025,W01,P055,9
O03976,8/13/2025,W02,P054,15
O03977,3/30/2025,W05,P060,18
O03978,11/30/2025,W02,P016,9
O03979,9/22/2025,W01,P002,11
O03980,8/5/2025,W10,P002,7
O03981,7/4/2025,W01,P039,5
O03982,7/29/2025,W01,P016,11
O03983,1/18/2025,W06,P028,6
O03984,2/21/2025,W08,P010,9
O03985,3/27/2025,W06,P091,6
O03986,9/6/2025,W05,P052,3
O03987,2/24/2025,W04,P014,3
O03988,10/30/2025,W07,P055,9
O03989,8/8/2025,W01,P054,4
O03990,8/16/2025,W02,P083,1
O03991,11/27/2025,W01,P058,8
O03992,2/9/2025,W08,P032,5
O03993,7/15/2025,W05,P017,12
O03994,12/15/2025,W01,P053,2
O03995,7/1/2025,W08,P003,14
O03996,1/6/2025,W09,P006,1
O03997,5/1/2025,W07,P015,6
O03998,11/30/2025,W07,P041,9
O03999,5/23/2025,W03,P015,5
O04000,8/5/2025,W08,P026,9
O04001,12/25/2025,W05,P021,16
O04002,7/25/2025,W01,P036,9
O04003,1/10/2025,W08,P030,20
O04004,3/10/2025,W05,P049,1
O04005,9/25/2025,W10,P096,3
O04006,6/8/2025,W09,P020,13
O04007,5/16/2025,W05,P033,3
O04008,6/5/2025,W04,P076,17
O04009,7/14/2025,W03,P066,3
O04010,3/31/2025,W07,P059,18
O04011,3/16/2025,W03,P023,20
O04012,7/17/2025,W04,P014,20
O04013,1/14/2025,W08,P061,6
O04014,11/30/2025,W05,P037,9
O04015,10/9/2025,W03,P018,4
O04016,2/25/2025,W02,P046,6
O04017,2/16/2025,W06,P057,18
O04018,12/10/2025,W02,P014,6
O04019,1/8/2025,W03,P075,15
O04020,11/21/2025,W10,P068,12
O04021,7/23/2025,W08,P076,3
O04022,9/12/2025,W03,P001,14
O04023,4/22/2025,W01,P011,17
O04024,5/30/2025,W07,P094,15
O04025,10/25/2025,W06,P015,6
O04026,1/6/2025,W04,P056,4
O04027,3/22/2025,W01,P096,2
O04028,4/18/2025,W09,P056,17
O04029,12/30/2025,W08,P039,1
O04030,7/24/2025,W04,P059,12
O04031,1/10/2025,W01,P074,11
O04032,6/9/2025,W01,P041,8
O04033,2/6/2025,W02,P078,16
O04034,8/9/2025,W04,P071,16
O04035,5/22/2025,W09,P001,7
O04036,9/11/2025,W02,P085,20
O04037,4/1/2025,W01,P043,1
O04038,8/6/2025,W07,P063,9
O04039,7/11/2025,W01,P025,15
O04040,5/1/2025,W04,P075,11
O04041,11/11/2025,W02,P025,12
O04042,11/28/2025,W05,P077,1
O04043,10/5/2025,W07,P042,7
O04044,9/15/2025,W02,P096,14
O04045,12/16/2025,W02,P039,12
O04046,10/13/2025,W09,P026,18
O04047,6/24/2025,W04,P034,10
O04048,1/24/2025,W02,P030,13
O04049,8/3/2025,W07,P052,1
O04050,2/11/2025,W01,P048,2
O04051,9/18/2025,W07,P033,11
O04052,5/9/2025,W06,P069,8
O04053,6/6/2025,W08,P080,5
O04054,7/21/2025,W04,P031,7
O04055,1/1/2025,W09,P044,10
O04056,8/1/2025,W03,P067,15
O04057,7/30/2025,W09,P067,6
O04058,11/20/2025,W07,P075,8
O04059,6/17/2025,W10,P010,7
O04060,10/19/2025,W10,P062,3
O04061,4/3/2025,W04,P066,2
O04062,10/11/2025,W05,P034,7
O04063,11/9/2025,W07,P034,12
O04064,9/4/2025,W07,P072,3
O04065,12/11/2025,W06,P042,4
O04066,4/22/2025,W03,P003,16
O04067,10/28/2025,W09,P075,20
O04068,1/17/2025,W04,P094,10
O04069,3/6/2025,W05,P008,10
O04070,5/28/2025,W04,P098,14
O04071,7/27/2025,W09,P063,17
O04072,10/3/2025,W09,P003,12
O04073,10/17/2025,W04,P086,9
O04074,2/3/2025,W02,P009,14
O04075,6/28/2025,W07,P094,9
O04076,9/22/2025,W01,P059,20
O04077,5/9/2025,W04,P002,12
O04078,6/27/2025,W08,P062,5
O04079,5/8/2025,W04,P095,16
O04080,4/22/2025,W02,P061,19
O04081,9/17/2025,W05,P097,4
O04082,3/28/2025,W05,P071,1
O04083,3/20/2025,W01,P022,5
O04084,6/12/2025,W10,P041,9
O04085,8/23/2025,W08,P083,4
O04086,9/3/2025,W01,P019,16
O04087,7/8/2025,W05,P068,11
O04088,4/20/2025,W05,P050,10
O04089,8/30/2025,W02,P022,4
O04090,8/7/2025,W07,P062,7
O04091,12/15/2025,W06,P055,19
O04092,8/1/2025,W07,P037,1
O04093,3/24/2025,W03,P053,14
O04094,6/14/2025,W09,P013,3
O04095,5/19/2025,W06,P036,10
O04096,3/17/2025,W10,P009,16
O04097,12/21/2025,W07,P007,1
O04098,8/16/2025,W01,P067,20
O04099,5/29/2025,W07,P006,1
O04100,2/4/2025,W02,P010,4
O04101,10/24/2025,W05,P046,10
O04102,2/7/2025,W04,P089,16
O04103,10/25/2025,W03,P045,9
O04104,12/15/2025,W09,P008,6
O04105,10/17/2025,W07,P057,19
O04106,6/11/2025,W08,P010,4
O04107,7/22/2025,W03,P052,11
O04108,4/7/2025,W05,P078,2
O04109,11/29/2025,W04,P030,9
O04110,10/4/2025,W07,P038,17
O04111,5/17/2025,W02,P053,14
O04112,4/6/2025,W07,P023,8
O04113,12/6/2025,W07,P012,6
O04114,12/27/2025,W09,P010,4
O04115,1/3/2025,W06,P054,9
O04116,9/28/2025,W07,P049,19
O04117,11/2/2025,W08,P033,9
O04118,9/8/2025,W05,P100,3
O04119,8/20/2025,W07,P062,19
O04120,4/16/2025,W01,P081,15
O04121,4/26/2025,W10,P024,1
O04122,1/14/2025,W02,P083,3
O04123,3/3/2025,W02,P092,11
O04124,8/24/2025,W09,P088,19
O04125,9/12/2025,W05,P054,16
O04126,10/22/2025,W05,P007,16
O04127,8/19/2025,W01,P044,20
O04128,5/9/2025,W05,P047,17
O04129,11/26/2025,W02,P062,12
O04130,5/22/2025,W07,P054,19
O04131,1/11/2025,W10,P065,20
O04132,12/30/2025,W02,P020,12
O04133,5/8/2025,W02,P081,14
O04134,10/6/2025,W09,P078,2
O04135,9/14/2025,W02,P045,11
O04136,11/19/2025,W09,P032,13
O04137,11/28/2025,W07,P074,2
O04138,3/15/2025,W05,P050,14
O04139,7/13/2025,W04,P047,6
O04140,1/27/2025,W02,P094,1
O04141,10/8/2025,W05,P042,18
O04142,11/6/2025,W07,P069,10
O04143,4/30/2025,W10,P064,8
O04144,9/18/2025,W01,P097,4
O04145,8/5/2025,W10,P042,12
O04146,6/20/2025,W03,P030,8
O04147,12/15/2025,W02,P092,17
O04148,2/23/2025,W08,P072,1
O04149,1/25/2025,W04,P052,2
O04150,7/31/2025,W07,P046,5
O04151,7/26/2025,W10,P012,12
O04152,5/20/2025,W10,P027,3
O04153,12/25/2025,W06,P064,8
O04154,2/18/2025,W01,P085,4
O04155,8/27/2025,W10,P081,19
O04156,4/15/2025,W09,P029,16
O04157,5/17/2025,W08,P052,18
O04158,10/18/2025,W03,P007,3
O04159,4/9/2025,W09,P092,18
O04160,10/28/2025,W07,P051,20
O04161,7/16/2025,W10,P048,11
O04162,11/17/2025,W02,P034,4
O04163,12/29/2025,W07,P072,5
O04164,6/16/2025,W05,P086,10
O04165,8/27/2025,W06,P013,20
O04166,6/4/2025,W10,P044,18
O04167,12/9/2025,W08,P013,1
O04168,5/19/2025,W07,P067,20
O04169,3/7/2025,W01,P046,13
O04170,9/30/2025,W06,P054,8
O04171,11/26/2025,W08,P091,11
O04172,12/30/2025,W09,P048,3
O04173,7/1/2025,W06,P052,16
O04174,10/22/2025,W10,P073,10
O04175,11/5/2025,W04,P010,1
O04176,4/21/2025,W03,P009,1
O04177,3/17/2025,W05,P018,17
O04178,12/16/2025,W01,P041,7
O04179,12/8/2025,W02,P036,3
O04180,3/11/2025,W08,P028,4
O04181,1/11/2025,W08,P063,16
O04182,3/24/2025,W09,P048,12
O04183,6/23/2025,W05,P079,17
O04184,2/6/2025,W06,P052,3
O04185,7/8/2025,W05,P095,7
O04186,4/17/2025,W10,P049,15
O04187,10/27/2025,W07,P004,6
O04188,12/9/2025,W10,P040,18
O04189,11/18/2025,W03,P017,20
O04190,10/20/2025,W03,P098,12
O04191,6/17/2025,W04,P082,9
O04192,3/23/2025,W01,P057,15
O04193,3/4/2025,W01,P021,19
O04194,4/16/2025,W09,P062,18
O04195,2/12/2025,W10,P090,6
O04196,8/7/2025,W04,P090,18
O04197,6/9/2025,W07,P100,5
O04198,12/22/2025,W09,P035,7
O04199,10/26/2025,W03,P003,17
O04200,1/27/2025,W04,P006,12
O04201,5/5/2025,W10,P089,8
O04202,4/29/2025,W08,P083,3
O04203,8/3/2025,W08,P092,3
O04204,9/18/2025,W08,P090,13
O04205,1/11/2025,W10,P004,16
O04206,2/22/2025,W05,P007,1
O04207,5/20/2025,W06,P098,11
O04208,1/27/2025,W05,P049,1
O04209,8/18/2025,W10,P013,14
O04210,5/23/2025,W02,P093,7
O04211,10/21/2025,W08,P048,16
O04212,2/15/2025,W06,P067,17
O04213,7/30/2025,W03,P095,11
O04214,12/11/2025,W04,P085,16
O04215,7/22/2025,W04,P100,15
O04216,6/1/2025,W09,P078,17
O04217,6/20/2025,W03,P007,4
O04218,11/4/2025,W02,P018,18
O04219,1/11/2025,W07,P051,8
O04220,5/2/2025,W03,P056,3
O04221,8/23/2025,W06,P074,12
O04222,10/15/2025,W03,P031,20
O04223,1/5/2025,W06,P081,18
O04224,4/1/2025,W03,P094,12
O04225,6/1/2025,W10,P066,9
O04226,2/21/2025,W09,P013,9
O04227,9/25/2025,W09,P098,13
O04228,1/17/2025,W10,P047,16
O04229,5/25/2025,W01,P098,8
O04230,12/6/2025,W07,P086,4
O04231,9/25/2025,W08,P062,5
O04232,9/16/2025,W06,P023,3
O04233,1/4/2025,W08,P039,15
O04234,2/16/2025,W05,P058,11
O04235,8/26/2025,W04,P054,18
O04236,2/8/2025,W01,P089,18
O04237,7/1/2025,W01,P043,5
O04238,12/12/2025,W08,P067,1
O04239,12/9/2025,W02,P055,11
O04240,1/11/2025,W07,P093,18
O04241,1/30/2025,W05,P064,10
O04242,4/19/2025,W02,P024,8
O04243,8/12/2025,W10,P081,2
O04244,7/16/2025,W06,P082,8
O04245,7/29/2025,W03,P023,18
O04246,9/29/2025,W01,P076,7
O04247,5/16/2025,W03,P096,16
O04248,9/23/2025,W08,P017,7
O04249,2/1/2025,W10,P052,9
O04250,2/16/2025,W01,P093,11
O04251,9/6/2025,W04,P085,18
O04252,3/5/2025,W07,P004,13
O04253,2/1/2025,W03,P023,20
O04254,4/15/2025,W08,P017,11
O04255,9/22/2025,W03,P090,17
O04256,6/5/2025,W04,P043,6
O04257,8/10/2025,W10,P089,17
O04258,7/8/2025,W02,P019,15
O04259,2/22/2025,W03,P015,5
O04260,7/8/2025,W08,P096,12
O04261,3/25/2025,W01,P032,6
O04262,10/10/2025,W02,P062,15
O04263,6/21/2025,W02,P082,8
O04264,4/23/2025,W06,P092,10
O04265,8/28/2025,W05,P098,12
O04266,3/31/2025,W06,P051,1
O04267,3/14/2025,W06,P011,20
O04268,8/2/2025,W05,P044,14
O04269,8/6/2025,W07,P054,5
O04270,2/4/2025,W07,P095,1
O04271,6/17/2025,W02,P025,7
O04272,9/11/2025,W07,P020,19
O04273,8/7/2025,W01,P040,6
O04274,2/19/2025,W01,P004,10
O04275,5/30/2025,W05,P038,11
O04276,11/14/2025,W08,P044,19
O04277,8/11/2025,W07,P012,15
O04278,11/18/2025,W06,P046,12
O04279,5/9/2025,W05,P008,10
O04280,3/13/2025,W05,P010,7
O04281,7/11/2025,W01,P073,4
O04282,10/8/2025,W01,P008,3
O04283,8/26/2025,W10,P025,19
O04284,5/21/2025,W10,P083,3
O04285,4/29/2025,W10,P003,5
O04286,1/27/2025,W09,P063,18
O04287,5/31/2025,W08,P014,10
O04288,8/5/2025,W08,P079,19
O04289,7/20/2025,W08,P021,19
O04290,5/25/2025,W09,P094,2
O04291,9/9/2025,W02,P042,15
O04292,10/2/2025,W01,P023,6
O04293,5/17/2025,W06,P063,2
O04294,2/2/2025,W05,P030,8
O04295,1/20/2025,W10,P074,6
O04296,9/15/2025,W04,P013,2
O04297,8/19/2025,W07,P010,8
O04298,10/25/2025,W05,P015,8
O04299,5/23/2025,W03,P025,12
O04300,9/1/2025,W02,P041,11
O04301,12/19/2025,W07,P030,18
O04302,8/24/2025,W06,P067,7
O04303,2/17/2025,W08,P058,17
O04304,3/29/2025,W07,P035,5
O04305,2/25/2025,W10,P029,3
O04306,5/20/2025,W09,P016,17
O04307,1/1/2025,W09,P027,2
O04308,9/11/2025,W06,P029,8
O04309,3/11/2025,W07,P088,7
O04310,1/20/2025,W07,P039,2
O04311,7/3/2025,W09,P032,14
O04312,4/10/2025,W01,P022,1
O04313,10/8/2025,W09,P053,3
O04314,9/25/2025,W02,P030,9
O04315,8/12/2025,W06,P008,8
O04316,3/6/2025,W04,P029,9
O04317,12/16/2025,W04,P060,3
O04318,3/1/2025,W01,P082,11
O04319,5/23/2025,W06,P082,10
O04320,8/18/2025,W01,P009,6
O04321,1/12/2025,W09,P067,7
O04322,3/8/2025,W07,P044,16
O04323,7/24/2025,W09,P052,4
O04324,6/1/2025,W04,P051,6
O04325,5/18/2025,W09,P030,6
O04326,9/28/2025,W05,P030,14
O04327,3/5/2025,W04,P081,3
O04328,4/9/2025,W06,P002,6
O04329,5/8/2025,W02,P074,20
O04330,9/1/2025,W05,P015,3
O04331,3/22/2025,W08,P079,15
O04332,3/17/2025,W03,P042,8
O04333,8/24/2025,W06,P093,10
O04334,3/22/2025,W02,P059,9
O04335,10/8/2025,W06,P086,12
O04336,3/7/2025,W07,P003,7
O04337,11/8/2025,W03,P029,8
O04338,6/6/2025,W01,P035,4
O04339,7/17/2025,W05,P072,5
O04340,5/21/2025,W04,P004,14
O04341,8/23/2025,W01,P035,2
O04342,10/11/2025,W07,P080,4
O04343,7/2/2025,W06,P061,15
O04344,11/18/2025,W05,P024,4
O04345,4/26/2025,W08,P061,6
O04346,3/10/2025,W03,P081,14
O04347,3/30/2025,W08,P001,1
O04348,2/9/2025,W06,P084,5
O04349,1/10/2025,W10,P075,13
O04350,10/7/2025,W03,P033,12
O04351,1/11/2025,W04,P053,4
O04352,8/10/2025,W07,P024,8
O04353,3/16/2025,W07,P057,12
O04354,6/6/2025,W01,P094,11
O04355,8/1/2025,W01,P027,2
O04356,6/3/2025,W05,P047,2
O04357,8/7/2025,W02,P052,4
O04358,9/12/2025,W09,P056,13
O04359,1/20/2025,W10,P060,13
O04360,9/1/2025,W01,P035,9
O04361,6/23/2025,W01,P097,1
O04362,4/11/2025,W08,P026,12
O04363,9/18/2025,W04,P070,13
O04364,6/4/2025,W10,P092,17
O04365,1/3/2025,W02,P082,11
O04366,5/17/2025,W03,P091,19
O04367,4/2/2025,W02,P095,18
O04368,5/19/2025,W05,P081,6
O04369,10/27/2025,W03,P029,19
O04370,2/2/2025,W08,P059,4
O04371,6/20/2025,W03,P063,11
O04372,3/13/2025,W05,P095,10
O04373,9/22/2025,W10,P088,17
O04374,11/14/2025,W07,P045,8
O04375,8/10/2025,W06,P027,12
O04376,7/8/2025,W06,P054,17
O04377,5/21/2025,W01,P075,11
O04378,7/20/2025,W10,P028,10
O04379,9/30/2025,W09,P096,2
O04380,9/12/2025,W10,P014,18
O04381,3/19/2025,W07,P046,12
O04382,10/18/2025,W09,P039,14
O04383,11/20/2025,W08,P095,1
O04384,5/3/2025,W09,P039,4
O04385,5/6/2025,W08,P089,4
O04386,8/11/2025,W04,P070,10
O04387,8/3/2025,W09,P039,3
O04388,12/28/2025,W06,P037,4
O04389,2/23/2025,W06,P090,14
O04390,10/27/2025,W07,P035,12
O04391,6/3/2025,W03,P086,8
O04392,3/19/2025,W04,P092,15
O04393,11/7/2025,W05,P033,2
O04394,1/17/2025,W08,P014,2
O04395,8/12/2025,W01,P090,2
O04396,9/19/2025,W10,P039,20
O04397,2/18/2025,W06,P047,12
O04398,4/15/2025,W07,P004,1
O04399,3/20/2025,W09,P038,12
O04400,3/27/2025,W03,P034,10
O04401,2/20/2025,W04,P087,13
O04402,2/4/2025,W07,P063,1
O04403,1/30/2025,W01,P046,13
O04404,11/15/2025,W09,P040,10
O04405,7/12/2025,W10,P006,10
O04406,2/11/2025,W09,P041,12
O04407,8/4/2025,W06,P052,12
O04408,12/23/2025,W05,P083,18
O04409,7/25/2025,W06,P009,4
