Date,ProductID,WarehouseID,UnitsSold,Revenue
3/12/2025,P044,W08,20,89920
2/9/2025,P031,W07,18,108468
2/17/2025,P050,W07,8,16488
4/27/2025,P074,W09,20,96120
1/26/2025,P051,W08,19,100643
9/19/2025,P095,W10,17,70992
3/13/2025,P003,W10,8,15752
1/29/2025,P029,W01,19,84360
11/29/2025,P056,W04,7,22463
3/12/2025,P052,W10,17,92684
1/30/2025,P035,W07,18,58770
11/26/2025,P067,W06,5,16370
9/13/2025,P034,W01,7,36337
8/27/2025,P038,W04,10,28020
4/11/2025,P059,W09,12,74148
10/17/2025,P088,W03,20,120860
2/17/2025,P028,W07,3,7611
10/27/2025,P036,W10,10,7750
5/10/2025,P055,W05,18,7344
4/25/2025,P044,W06,14,2380
8/17/2025,P042,W09,12,62688
7/19/2025,P034,W06,20,130420
11/13/2025,P047,W01,16,70688
4/9/2025,P084,W02,9,41013
1/30/2025,P058,W10,2,8392
11/1/2025,P096,W01,11,4059
9/4/2025,P074,W05,1,6087
3/11/2025,P035,W03,11,61721
2/28/2025,P059,W03,5,15775
7/6/2025,P076,W06,8,53448
5/25/2025,P035,W06,17,118558
5/22/2025,P096,W08,18,120888
3/17/2025,P035,W08,10,22450
5/3/2025,P096,W09,18,11736
12/22/2025,P080,W10,11,52547
11/30/2025,P072,W07,11,59125
11/16/2025,P027,W02,5,1960
12/8/2025,P099,W10,20,5480
2/13/2025,P042,W06,11,40524
4/30/2025,P053,W10,3,8382
1/18/2025,P019,W03,4,20088
1/28/2025,P054,W09,1,2244
6/22/2025,P011,W09,10,67710
8/31/2025,P052,W08,7,32270
12/13/2025,P024,W09,11,20922
4/28/2025,P062,W05,14,60788
5/29/2025,P042,W09,7,14441
7/30/2025,P026,W01,14,24794
12/18/2025,P100,W08,16,78912
8/21/2025,P043,W10,9,61812
8/18/2025,P038,W02,4,12644
5/20/2025,P070,W07,16,23680
3/10/2025,P039,W03,7,44765
2/26/2025,P016,W07,8,28344
10/29/2025,P042,W09,1,433
7/28/2025,P062,W06,11,28325
5/11/2025,P008,W01,20,102180
8/27/2025,P005,W08,6,13332
7/1/2025,P095,W09,9,43461
2/20/2025,P016,W05,10,34190
9/3/2025,P026,W08,1,6535
3/14/2025,P032,W04,5,3395
2/24/2025,P039,W03,6,41904
10/15/2025,P061,W06,19,38760
3/28/2025,P092,W09,13,60827
7/29/2025,P025,W03,13,5590
11/2/2025,P053,W05,3,17163
4/26/2025,P084,W02,14,20496
11/11/2025,P005,W05,16,82992
12/18/2025,P068,W07,18,64656
7/13/2025,P002,W10,8,11568
11/12/2025,P017,W02,7,32963
11/10/2025,P070,W03,15,80805
12/12/2025,P041,W07,19,34599
7/30/2025,P037,W01,14,21364
2/19/2025,P079,W02,10,58690
6/23/2025,P027,W03,8,41416
11/8/2025,P033,W02,9,50805
10/26/2025,P086,W01,9,43713
8/30/2025,P083,W05,6,10044
5/6/2025,P064,W03,11,40062
12/6/2025,P074,W08,6,2424
1/4/2025,P037,W10,12,75504
1/14/2025,P090,W01,9,55296
6/1/2025,P032,W07,19,116451
1/4/2025,P003,W06,1,1318
3/23/2025,P069,W10,3,18858
6/9/2025,P026,W02,4,15316
3/5/2025,P089,W04,9,18873
8/4/2025,P062,W03,19,58634
4/19/2025,P073,W09,15,67065
6/16/2025,P069,W03,15,44760
5/1/2025,P013,W02,2,11638
2/2/2025,P012,W05,5,32710
7/6/2025,P055,W01,9,49014
8/13/2025,P054,W02,15,57030
3/30/2025,P060,W05,18,61722
11/30/2025,P016,W02,9,11682
9/22/2025,P002,W01,11,44825
8/5/2025,P002,W10,7,31619
7/4/2025,P039,W01,5,1300
7/29/2025,P016,W01,11,26411
1/18/2025,P028,W06,6,10518
2/21/2025,P010,W08,9,9540
3/27/2025,P091,W06,6,39090
9/6/2025,P052,W05,3,11913
2/24/2025,P014,W04,3,1914
10/30/2025,P055,W07,9,38367
8/8/2025,P054,W01,4,25712
8/16/2025,P083,W02,1,4427
11/27/2025,P058,W01,8,24504
2/9/2025,P032,W08,5,2920
7/15/2025,P017,W05,12,75864
12/15/2025,P053,W01,2,11876
7/1/2025,P003,W08,14,67578
1/6/2025,P006,W09,1,4351
5/1/2025,P015,W07,6,29682
11/30/2025,P041,W07,9,26622
5/23/2025,P015,W03,5,1330
8/5/2025,P026,W08,9,47781
12/25/2025,P021,W05,16,17424
7/25/2025,P036,W01,9,12087
1/10/2025,P030,W08,20,99800
3/10/2025,P049,W05,1,6230
9/25/2025,P096,W10,3,9888
6/8/2025,P020,W09,13,29835
5/16/2025,P033,W05,3,15804
6/5/2025,P076,W04,17,11101
7/14/2025,P066,W03,3,2064
3/31/2025,P059,W07,18,105642
3/16/2025,P023,W03,20,59760
7/17/2025,P014,W04,20,54520
1/14/2025,P061,W08,6,29760
11/30/2025,P037,W05,9,40671
10/9/2025,P018,W03,4,25268
2/25/2025,P046,W02,6,9876
2/16/2025,P057,W06,18,36738
12/10/2025,P014,W02,6,17988
1/8/2025,P075,W03,15,43620
11/21/2025,P068,W10,12,62640
7/23/2025,P076,W08,3,18417
9/12/2025,P001,W03,14,12572
4/22/2025,P011,W01,17,27166
5/30/2025,P094,W07,15,80010
10/25/2025,P015,W06,6,18624
1/6/2025,P056,W04,4,22128
3/22/2025,P096,W01,2,8160
4/18/2025,P056,W09,17,33575
12/30/2025,P039,W08,1,2801
7/24/2025,P059,W04,12,20856
1/10/2025,P074,W01,11,16280
6/9/2025,P041,W01,8,32400
2/6/2025,P078,W02,16,50160
8/9/2025,P071,W04,16,62144
5/22/2025,P001,W09,7,6888
9/11/2025,P085,W02,20,68520
4/1/2025,P043,W01,1,753
8/6/2025,P063,W07,9,51516
7/11/2025,P025,W01,15,82590
5/1/2025,P075,W04,11,41844
11/11/2025,P025,W02,12,78876
11/28/2025,P077,W05,1,2341
10/5/2025,P042,W07,7,1505
9/15/2025,P096,W02,14,9338
12/16/2025,P039,W02,12,5340
10/13/2025,P026,W09,18,77508
6/24/2025,P034,W04,10,52970
1/24/2025,P030,W02,13,46631
8/3/2025,P052,W07,1,3532
2/11/2025,P048,W01,2,1294
9/18/2025,P033,W07,11,11077
5/9/2025,P069,W06,8,19192
6/6/2025,P080,W08,5,6755
7/21/2025,P031,W04,7,27006
1/1/2025,P044,W09,10,17410
8/1/2025,P067,W03,15,81405
7/30/2025,P067,W09,6,32946
11/20/2025,P075,W07,8,37024
6/17/2025,P010,W10,7,23128
10/19/2025,P062,W10,3,7737
4/3/2025,P066,W04,2,2898
10/11/2025,P034,W05,7,28014
11/9/2025,P034,W07,12,6108
9/4/2025,P072,W07,3,20610
12/11/2025,P042,W06,4,18044
4/22/2025,P003,W03,16,79952
10/28/2025,P075,W09,20,62060
1/17/2025,P094,W04,10,2860
3/6/2025,P008,W05,10,8140
5/28/2025,P098,W04,14,45206
7/27/2025,P063,W09,17,39423
10/3/2025,P003,W09,12,64560
10/17/2025,P086,W04,9,34110
2/3/2025,P009,W02,14,68894
6/28/2025,P094,W07,9,20151
9/22/2025,P059,W01,20,113240
5/9/2025,P002,W04,12,50832
6/27/2025,P062,W08,5,32720
5/8/2025,P095,W04,16,55568
4/22/2025,P061,W02,19,8588
9/17/2025,P097,W05,4,25232
3/28/2025,P071,W05,1,5790
3/20/2025,P022,W01,5,24245
6/12/2025,P041,W10,9,5481
8/23/2025,P083,W08,4,3352
9/3/2025,P019,W01,16,16400
7/8/2025,P068,W05,11,45023
4/20/2025,P050,W05,10,38200
8/30/2025,P022,W02,4,8284
8/7/2025,P062,W07,7,30975
12/15/2025,P055,W06,19,32376
8/1/2025,P037,W07,1,5241
3/24/2025,P053,W03,14,47978
6/14/2025,P013,W09,3,6198
5/19/2025,P036,W06,10,59540
3/17/2025,P009,W10,16,79344
12/21/2025,P007,W07,1,2117
8/16/2025,P067,W01,20,124440
5/29/2025,P006,W07,1,4549
2/4/2025,P010,W02,4,17696
10/24/2025,P046,W05,10,19680
2/7/2025,P089,W04,16,97968
10/25/2025,P045,W03,9,34794
12/15/2025,P008,W09,6,1998
10/17/2025,P057,W07,19,101232
6/11/2025,P010,W08,4,19736
7/22/2025,P052,W03,11,56155
4/7/2025,P078,W05,2,7694
11/29/2025,P030,W04,9,42453
10/4/2025,P038,W07,17,27506
5/17/2025,P053,W02,14,66290
4/6/2025,P023,W07,8,9008
12/6/2025,P012,W07,6,28032
12/27/2025,P010,W09,4,14084
1/3/2025,P054,W06,9,49968
9/28/2025,P049,W07,19,106932
11/2/2025,P033,W08,9,42327
9/8/2025,P100,W05,3,19914
8/20/2025,P062,W07,19,98192
4/16/2025,P081,W01,15,101580
4/26/2025,P024,W10,1,286
1/14/2025,P083,W02,3,11463
3/3/2025,P092,W02,11,46640
8/24/2025,P088,W09,19,61902
9/12/2025,P054,W05,16,37200
10/22/2025,P007,W05,16,75840
8/19/2025,P044,W01,20,132560
5/9/2025,P047,W05,17,24548
11/26/2025,P062,W02,12,64176
5/22/2025,P054,W07,19,56373
1/11/2025,P065,W10,20,115980
12/30/2025,P020,W02,12,54108
5/8/2025,P081,W02,14,91630
10/6/2025,P078,W09,2,1760
9/14/2025,P045,W02,11,57266
11/19/2025,P032,W09,13,76856
11/28/2025,P074,W07,2,6488
3/15/2025,P050,W05,14,35294
7/13/2025,P047,W04,6,37992
1/27/2025,P094,W02,1,385
10/8/2025,P042,W05,18,121536
11/6/2025,P069,W07,10,43090
4/30/2025,P064,W10,8,18712
9/18/2025,P097,W01,4,11160
8/5/2025,P042,W10,12,15936
6/20/2025,P030,W03,8,54864
12/15/2025,P092,W02,17,74426
2/23/2025,P072,W08,1,6576
1/25/2025,P052,W04,2,4196
7/31/2025,P046,W07,5,20160
7/26/2025,P012,W10,12,23820
5/20/2025,P027,W10,3,2550
12/25/2025,P064,W06,8,40208
2/18/2025,P085,W01,4,13840
8/27/2025,P081,W10,19,89965
4/15/2025,P029,W09,16,72480
5/17/2025,P052,W08,18,65340
10/18/2025,P007,W03,3,8040
4/9/2025,P092,W09,18,31248
10/28/2025,P051,W07,20,7120
7/16/2025,P048,W10,11,38170
11/17/2025,P034,W02,4,12804
12/29/2025,P072,W07,5,10660
6/16/2025,P086,W05,10,27070
8/27/2025,P013,W06,20,75200
6/4/2025,P044,W10,18,110556
12/9/2025,P013,W08,1,4505
5/19/2025,P067,W07,20,55840
3/7/2025,P046,W01,13,56238
9/30/2025,P054,W06,8,35768
11/26/2025,P091,W08,11,48917
12/30/2025,P048,W09,3,18150
7/1/2025,P052,W06,16,82976
10/22/2025,P073,W10,10,22800
11/5/2025,P010,W04,1,6404
4/21/2025,P009,W03,1,3657
3/17/2025,P018,W05,17,101116
12/16/2025,P041,W01,7,40719
12/8/2025,P036,W02,3,17301
3/11/2025,P028,W08,4,14956
1/11/2025,P063,W08,16,37248
3/24/2025,P048,W09,12,13776
6/23/2025,P079,W05,17,99807
2/6/2025,P052,W06,3,9078
7/8/2025,P095,W05,7,18837
4/17/2025,P049,W10,15,55245
10/27/2025,P004,W07,6,13728
12/9/2025,P040,W10,18,52128
11/18/2025,P017,W03,20,31160
10/20/2025,P098,W03,12,70056
6/17/2025,P082,W04,9,15651
3/23/2025,P057,W01,15,97635
3/4/2025,P021,W01,19,48127
4/16/2025,P062,W09,18,84996
2/12/2025,P090,W10,6,6990
8/7/2025,P090,W04,18,16974
6/9/2025,P100,W07,5,7125
12/22/2025,P035,W09,7,16380
10/26/2025,P003,W03,17,41871
1/27/2025,P006,W04,12,51192
5/5/2025,P089,W10,8,6584
4/29/2025,P083,W08,3,6414
8/3/2025,P092,W08,3,9747
9/18/2025,P090,W08,13,17134
1/11/2025,P004,W10,16,12608
2/22/2025,P007,W05,1,5256
5/20/2025,P098,W06,11,62953
1/27/2025,P049,W05,1,6229
8/18/2025,P013,W10,14,81676
5/23/2025,P093,W02,7,16002
10/21/2025,P048,W08,16,70048
2/15/2025,P067,W06,17,19601
7/30/2025,P095,W03,11,4356
12/11/2025,P085,W04,16,98208
7/22/2025,P100,W04,15,90285
6/1/2025,P078,W09,17,35445
6/20/2025,P007,W03,4,3756
11/4/2025,P018,W02,18,59166
1/11/2025,P051,W07,8,43032
5/2/2025,P056,W03,3,19575
8/23/2025,P074,W06,12,65916
10/15/2025,P031,W03,20,19680
1/5/2025,P081,W06,18,63954
4/1/2025,P094,W03,12,14364
6/1/2025,P066,W10,9,46341
2/21/2025,P013,W09,9,37242
9/25/2025,P098,W09,13,17004
1/17/2025,P047,W10,16,38048
5/25/2025,P098,W01,8,1304
12/6/2025,P086,W07,4,22456
9/25/2025,P062,W08,5,29705
9/16/2025,P023,W06,3,17535
1/4/2025,P039,W08,15,89070
2/16/2025,P058,W05,11,42944
8/26/2025,P054,W04,18,106668
2/8/2025,P089,W01,18,125982
7/1/2025,P043,W01,5,33415
12/12/2025,P067,W08,1,1830
12/9/2025,P055,W02,11,9493
1/11/2025,P093,W07,18,27540
1/30/2025,P064,W05,10,17250
4/19/2025,P024,W02,8,5440
8/12/2025,P081,W10,2,2222
7/16/2025,P082,W06,8,35472
7/29/2025,P023,W03,18,122382
9/29/2025,P076,W01,7,24164
5/16/2025,P096,W03,16,105968
9/23/2025,P017,W08,7,14252
2/1/2025,P052,W10,9,38079
2/16/2025,P093,W01,11,3168
9/6/2025,P085,W04,18,99432
3/5/2025,P004,W07,13,46202
2/1/2025,P023,W03,20,110840
4/15/2025,P017,W08,11,22792
9/22/2025,P090,W03,17,23953
6/5/2025,P043,W04,6,26160
8/10/2025,P089,W10,17,114359
7/8/2025,P019,W02,15,14700
2/22/2025,P015,W03,5,29445
7/8/2025,P096,W08,12,51144
3/25/2025,P032,W01,6,12858
10/10/2025,P062,W02,15,100605
6/21/2025,P082,W02,8,34200
4/23/2025,P092,W06,10,20930
8/28/2025,P098,W05,12,44004
3/31/2025,P051,W06,1,5795
3/14/2025,P011,W06,20,12860
8/2/2025,P044,W05,14,47236
8/6/2025,P054,W07,5,13905
2/4/2025,P095,W07,1,6056
6/17/2025,P025,W02,7,32795
9/11/2025,P020,W07,19,25213
8/7/2025,P040,W01,6,11340
2/19/2025,P004,W01,10,24950
5/30/2025,P038,W05,11,50523
11/14/2025,P044,W08,19,50350
8/11/2025,P012,W07,15,89385
11/18/2025,P046,W06,12,82140
5/9/2025,P008,W05,10,50370
3/13/2025,P010,W05,7,14525
7/11/2025,P073,W01,4,25912
10/8/2025,P008,W01,3,19452
8/26/2025,P025,W10,19,4769
5/21/2025,P083,W10,3,15327
4/29/2025,P003,W10,5,33160
1/27/2025,P063,W09,18,83808
5/31/2025,P014,W08,10,54520
8/5/2025,P079,W08,19,93822
7/20/2025,P021,W08,19,105393
5/25/2025,P094,W09,2,8158
9/9/2025,P042,W02,15,90360
10/2/2025,P023,W01,6,36120
5/17/2025,P063,W06,2,11282
2/2/2025,P030,W05,8,52968
1/20/2025,P074,W10,6,36330
9/15/2025,P013,W04,2,13058
8/19/2025,P010,W07,8,45464
10/25/2025,P015,W05,8,1944
5/23/2025,P025,W03,12,7248
9/1/2025,P041,W02,11,76780
12/19/2025,P030,W07,18,114354
8/24/2025,P067,W06,7,34531
2/17/2025,P058,W08,17,6256
3/29/2025,P035,W07,5,5255
2/25/2025,P029,W10,3,10278
5/20/2025,P016,W09,17,92157
1/1/2025,P027,W09,2,7810
9/11/2025,P029,W06,8,39800
3/11/2025,P088,W07,7,20503
1/20/2025,P039,W07,2,13370
7/3/2025,P032,W09,14,76720
4/10/2025,P022,W01,1,5701
10/8/2025,P053,W09,3,15912
9/25/2025,P030,W02,9,57978
8/12/2025,P008,W06,8,43552
3/6/2025,P029,W04,9,21852
12/16/2025,P060,W04,3,6990
3/1/2025,P082,W01,11,8701
5/23/2025,P082,W06,10,3240
8/18/2025,P009,W01,6,8424
1/12/2025,P067,W09,7,22820
3/8/2025,P044,W07,16,95424
7/24/2025,P052,W09,4,14376
6/1/2025,P051,W04,6,41862
5/18/2025,P030,W09,6,33132
9/28/2025,P030,W05,14,36904
3/5/2025,P081,W04,3,15351
4/9/2025,P002,W06,6,39810
5/8/2025,P074,W02,20,57580
9/1/2025,P015,W05,3,13617
3/22/2025,P079,W08,15,56790
3/17/2025,P042,W03,8,48904
8/24/2025,P093,W06,10,69760
3/22/2025,P059,W02,9,11610
10/8/2025,P086,W06,12,13908
3/7/2025,P003,W07,7,35210
11/8/2025,P029,W03,8,35048
6/6/2025,P035,W01,4,19140
7/17/2025,P072,W05,5,18230
5/21/2025,P004,W04,14,97412
8/23/2025,P035,W01,2,1962
10/11/2025,P080,W07,4,20872
7/2/2025,P061,W06,15,3675
11/18/2025,P024,W05,4,24620
4/26/2025,P061,W08,6,40236
3/10/2025,P081,W03,14,58940
3/30/2025,P001,W08,1,5716
2/9/2025,P084,W06,5,34010
1/10/2025,P075,W10,13,71227
10/7/2025,P033,W03,12,44784
1/11/2025,P053,W04,4,12636
8/10/2025,P024,W07,8,30416
3/16/2025,P057,W07,12,71220
6/6/2025,P094,W01,11,14014
8/1/2025,P027,W01,2,4414
6/3/2025,P047,W05,2,10472
8/7/2025,P052,W02,4,18116
9/12/2025,P056,W09,13,2522
1/20/2025,P060,W10,13,41860
9/1/2025,P035,W01,9,59292
6/23/2025,P097,W01,1,5749
4/11/2025,P026,W08,12,7980
9/18/2025,P070,W04,13,43862
6/4/2025,P092,W10,17,20009
1/3/2025,P082,W02,11,6523
5/17/2025,P091,W03,19,48146
4/2/2025,P095,W02,18,37278
5/19/2025,P081,W05,6,35724
10/27/2025,P029,W03,19,21755
2/2/2025,P059,W08,4,8936
6/20/2025,P063,W03,11,9471
3/13/2025,P095,W05,10,56100
9/22/2025,P088,W10,17,27217
11/14/2025,P045,W07,8,13960
8/10/2025,P027,W06,12,17076
7/8/2025,P054,W06,17,105859
5/21/2025,P075,W01,11,56914
7/20/2025,P028,W10,10,32430
9/30/2025,P096,W09,2,9874
9/12/2025,P014,W10,18,33282
3/19/2025,P046,W07,12,51828
10/18/2025,P039,W09,14,87528
11/20/2025,P095,W08,1,1147
5/3/2025,P039,W09,4,12124
5/6/2025,P089,W08,4,17888
8/11/2025,P070,W04,10,42000
8/3/2025,P039,W09,3,2910
12/28/2025,P037,W06,4,14424
2/23/2025,P090,W06,14,3612
10/27/2025,P035,W07,12,55740
6/3/2025,P086,W03,8,52144
3/19/2025,P092,W04,15,77205
11/7/2025,P033,W05,2,9434
1/17/2025,P014,W08,2,8908
8/12/2025,P090,W01,2,2516
9/19/2025,P039,W10,20,94220
2/18/2025,P047,W06,12,57636
4/15/2025,P004,W07,1,6922
3/20/2025,P038,W09,12,65880
3/27/2025,P034,W03,10,52380
2/20/2025,P087,W04,13,37388
2/4/2025,P063,W07,1,2101
1/30/2025,P046,W01,13,41665
11/15/2025,P040,W09,10,21020
7/12/2025,P006,W10,10,68890
2/11/2025,P041,W09,12,31548
8/4/2025,P052,W06,12,67488
12/23/2025,P083,W05,18,50760
7/25/2025,P009,W06,4,19172
9/16/2025,P035,W02,15,34035
1/21/2025,P016,W02,19,18164
3/10/2025,P027,W08,9,14571
9/17/2025,P016,W04,13,22438
12/1/2025,P050,W10,2,3234
5/7/2025,P043,W08,15,78345
7/20/2025,P011,W03,2,776
11/4/2025,P060,W05,12,32472
2/17/2025,P084,W04,4,20004
6/9/2025,P090,W09,17,48977
8/8/2025,P061,W04,6,40776
5/28/2025,P004,W04,2,6394
3/29/2025,P035,W01,5,27605
12/16/2025,P034,W04,16,100560
9/18/2025,P039,W02,18,69642
8/9/2025,P081,W04,18,122184
6/29/2025,P089,W07,19,89699
7/11/2025,P066,W08,19,119396
9/14/2025,P072,W08,20,37800
7/31/2025,P026,W05,1,3483
4/29/2025,P061,W02,12,47172
1/10/2025,P064,W01,9,12330
8/31/2025,P015,W08,1,2670
12/10/2025,P096,W08,18,122292
5/19/2025,P010,W04,4,23384
8/21/2025,P042,W03,10,4990
5/24/2025,P050,W05,9,42120
12/13/2025,P026,W03,20,77340
7/8/2025,P040,W06,15,64650
10/18/2025,P046,W03,19,124754
4/27/2025,P073,W09,5,14970
9/22/2025,P100,W09,1,5257
7/17/2025,P086,W02,8,4544
11/21/2025,P084,W05,15,53460
7/6/2025,P009,W08,12,52140
6/11/2025,P012,W04,10,40730
1/13/2025,P075,W10,18,19242
8/4/2025,P059,W07,19,25156
4/8/2025,P085,W10,1,1976
6/8/2025,P031,W03,15,35565
1/19/2025,P008,W04,11,29810
10/26/2025,P064,W05,9,28593
7/11/2025,P094,W05,8,17536
1/16/2025,P081,W02,7,32879
11/4/2025,P020,W04,11,37631
7/5/2025,P094,W08,9,38997
5/7/2025,P020,W04,3,6339
3/18/2025,P061,W09,20,16760
9/21/2025,P060,W07,20,27900
7/3/2025,P074,W03,13,81302
4/26/2025,P007,W01,5,24770
2/11/2025,P015,W05,18,8172
9/12/2025,P018,W02,8,25904
11/28/2025,P071,W03,18,46584
12/22/2025,P094,W06,18,100566
12/18/2025,P081,W06,9,3519
5/7/2025,P051,W05,6,23442
5/28/2025,P035,W09,20,20120
8/29/2025,P091,W08,10,4830
6/26/2025,P028,W02,6,19230
5/7/2025,P010,W08,6,17454
4/8/2025,P054,W10,15,59730
12/10/2025,P041,W05,8,20976
9/14/2025,P086,W09,2,12680
6/4/2025,P015,W08,4,9512
4/11/2025,P091,W01,14,73612
6/19/2025,P015,W01,5,30080
9/3/2025,P080,W01,8,31192
1/20/2025,P083,W07,8,30584
9/27/2025,P003,W09,1,4069
2/1/2025,P080,W08,1,4813
5/14/2025,P068,W05,4,14248
11/28/2025,P095,W08,16,11376
10/13/2025,P052,W07,18,88560
8/20/2025,P064,W02,12,14064
1/10/2025,P081,W06,9,35037
5/9/2025,P081,W04,19,57760
11/29/2025,P035,W04,7,11270
6/29/2025,P014,W06,4,13408
1/6/2025,P086,W10,3,663
2/13/2025,P096,W10,2,6420
3/19/2025,P052,W06,10,13290
4/7/2025,P074,W04,6,2472
12/20/2025,P063,W07,14,60536
3/13/2025,P086,W06,4,20008
11/12/2025,P002,W08,3,8583
1/6/2025,P001,W05,15,84495
1/5/2025,P098,W06,11,21032
11/4/2025,P055,W06,19,27322
5/13/2025,P006,W05,18,18162
10/26/2025,P036,W05,2,13110
10/13/2025,P083,W01,16,30800
6/1/2025,P012,W09,12,36360
10/6/2025,P019,W06,9,55503
2/8/2025,P051,W10,8,11024
7/24/2025,P064,W06,16,84976
12/2/2025,P096,W03,1,2644
1/29/2025,P011,W05,17,77639
12/26/2025,P052,W10,9,30636
9/23/2025,P096,W03,4,20192
1/11/2025,P044,W03,10,60540
11/1/2025,P085,W08,4,22916
11/21/2025,P050,W05,4,11540
5/29/2025,P031,W09,15,16290
7/27/2025,P088,W05,7,9107
3/14/2025,P017,W04,19,79439
2/4/2025,P056,W07,19,88711
3/22/2025,P046,W09,10,43910
11/2/2025,P073,W10,10,49660
4/1/2025,P056,W04,16,71920
1/3/2025,P078,W04,13,35100
2/7/2025,P091,W03,5,14000
8/23/2025,P042,W03,1,4897
7/23/2025,P053,W05,10,56070
2/16/2025,P010,W04,6,36804
12/22/2025,P054,W04,7,34055
3/21/2025,P034,W05,5,17165
7/18/2025,P004,W02,5,21880
6/3/2025,P039,W04,16,75904
10/26/2025,P077,W09,17,16779
3/8/2025,P001,W07,4,10940
1/7/2025,P012,W09,9,44694
10/14/2025,P080,W02,12,73620
9/11/2025,P028,W03,10,30760
11/7/2025,P066,W07,8,34016
3/21/2025,P001,W01,18,109728
10/25/2025,P016,W02,17,107559
11/9/2025,P036,W10,12,38604
12/31/2025,P013,W05,10,27200
3/26/2025,P044,W10,1,2542
3/15/2025,P078,W09,14,19796
3/11/2025,P061,W08,6,2004
9/13/2025,P057,W09,18,40428
3/31/2025,P069,W03,11,35079
1/28/2025,P076,W09,3,17295
7/22/2025,P032,W08,2,10104
1/29/2025,P059,W03,15,71865
5/12/2025,P037,W03,3,8808
5/4/2025,P083,W10,9,53559
8/16/2025,P020,W06,20,127700
11/3/2025,P017,W08,14,33110
9/10/2025,P092,W01,3,20754
1/18/2025,P032,W02,3,11124
4/6/2025,P003,W03,4,12540
2/18/2025,P028,W03,5,32755
1/7/2025,P077,W05,17,75055
2/6/2025,P062,W02,7,32557
11/9/2025,P046,W04,19,63023
7/6/2025,P001,W04,3,7941
1/28/2025,P057,W04,12,42420
5/11/2025,P041,W03,10,10700
6/21/2025,P017,W05,10,56210
4/15/2025,P036,W08,3,6039
10/20/2025,P092,W02,2,13018
1/22/2025,P078,W09,19,68381
1/16/2025,P024,W09,6,14742
12/8/2025,P044,W07,1,5906
8/18/2025,P063,W04,6,32130
10/14/2025,P088,W02,10,59590
4/27/2025,P015,W03,8,3800
1/12/2025,P089,W09,7,2282
6/3/2025,P007,W03,9,17217
4/16/2025,P077,W01,5,28650
12/6/2025,P095,W05,11,30734
7/30/2025,P068,W04,5,16160
10/1/2025,P063,W07,8,26520
4/27/2025,P033,W05,16,32032
11/14/2025,P067,W06,3,16101
11/18/2025,P077,W10,9,55269
10/1/2025,P065,W05,8,36056
3/6/2025,P033,W04,1,5216
1/21/2025,P093,W08,5,18975
8/18/2025,P058,W04,13,52871
7/4/2025,P036,W08,4,23316
10/23/2025,P020,W02,4,5908
9/26/2025,P066,W09,10,39100
10/20/2025,P018,W06,3,8889
12/31/2025,P023,W04,18,86382
9/24/2025,P094,W04,2,3746
6/22/2025,P030,W08,5,11920
5/23/2025,P084,W05,13,20228
8/24/2025,P008,W02,6,15570
8/18/2025,P014,W10,20,131380
10/13/2025,P030,W04,13,90038
11/8/2025,P074,W05,3,7797
7/11/2025,P089,W03,5,31825
5/15/2025,P084,W09,20,51020
10/4/2025,P062,W06,20,138800
7/10/2025,P043,W05,19,29412
10/31/2025,P063,W05,14,94234
5/23/2025,P055,W02,15,38670
8/4/2025,P021,W09,1,3229
12/28/2025,P084,W03,18,119304
11/8/2025,P008,W02,15,71190
11/9/2025,P059,W01,17,99246
9/18/2025,P046,W07,3,6882
1/23/2025,P014,W07,5,11915
5/13/2025,P080,W06,19,27550
9/16/2025,P075,W07,3,14865
9/18/2025,P030,W04,7,38437
4/19/2025,P059,W10,1,4695
12/10/2025,P056,W10,10,64220
5/9/2025,P011,W07,9,13950
10/31/2025,P051,W05,20,22600
6/11/2025,P024,W08,3,1788
12/25/2025,P012,W06,12,6840
8/3/2025,P033,W07,1,3080
12/14/2025,P078,W10,20,24540
5/22/2025,P010,W05,6,17298
11/14/2025,P064,W06,19,124564
3/23/2025,P071,W05,13,28574
1/24/2025,P094,W03,14,37912
8/24/2025,P040,W10,14,82166
12/2/2025,P032,W09,10,24850
1/22/2025,P013,W08,6,27216
5/16/2025,P080,W03,10,11920
12/21/2025,P043,W04,14,86688
12/10/2025,P080,W01,7,5040
8/31/2025,P025,W08,14,29596
5/9/2025,P055,W01,20,27620
11/22/2025,P100,W04,5,24895
9/28/2025,P099,W05,2,12828
12/17/2025,P002,W02,19,74309
4/7/2025,P062,W05,6,39168
5/13/2025,P048,W05,14,75796
6/23/2025,P034,W01,20,107700
5/9/2025,P026,W03,10,43850
6/19/2025,P018,W03,9,51381
3/5/2025,P072,W01,1,5322
11/6/2025,P049,W01,4,11748
2/7/2025,P070,W06,17,80478
5/10/2025,P014,W08,7,7651
9/3/2025,P018,W04,1,1606
5/13/2025,P079,W03,3,18774
7/18/2025,P013,W10,1,6161
9/26/2025,P078,W08,2,13192
5/22/2025,P080,W06,4,23424
11/13/2025,P050,W01,7,35658
2/9/2025,P010,W04,18,88632
7/23/2025,P053,W08,7,43491
5/18/2025,P088,W07,2,1300
1/22/2025,P027,W01,12,80664
8/7/2025,P022,W01,3,11847
9/15/2025,P048,W03,16,16448
3/31/2025,P051,W08,5,4545
7/19/2025,P042,W09,7,7112
10/14/2025,P010,W10,17,110024
